timestamp,T1_suction,P1_suction,T2_discharge,P2_discharge,T_ambient,leak_status
14-10-2025 04:30,20.99,3.57,84.88,17.24,36.99,1
14-10-2025 04:35,20.85,3.37,84.66,17.32,37.33,1
14-10-2025 04:40,21.34,3.57,84.8,17.32,36.98,1
14-10-2025 04:45,21.22,3.33,83.84,17.06,36.49,1
14-10-2025 04:50,21.02,3.66,86.98,17.48,37.99,1
14-10-2025 04:55,21.3,3.55,85.38,17.64,37.25,1
14-10-2025 05:00,21.14,3.33,83.14,17.01,37.14,1
14-10-2025 05:05,21.3,3.44,84.7,17.4,37.52,1
14-10-2025 05:10,20.65,3.34,84.23,17.42,37.33,1
14-10-2025 05:15,21.27,3.47,84.94,17.79,38.47,1
14-10-2025 05:20,20.9,3.48,85.13,17.41,37.29,1
14-10-2025 05:25,21.27,3.48,84.67,17.54,37.38,1
14-10-2025 05:30,20.9,3.49,85.18,16.98,37.35,1
14-10-2025 05:35,21.79,3.51,82.77,17.31,37.23,1
14-10-2025 05:40,22.01,3.31,85.41,17.45,38.32,1
14-10-2025 05:45,20.47,3.57,85.54,17.63,38.14,1
14-10-2025 05:50,21.49,3.44,85.42,17.06,37.86,1
14-10-2025 05:55,21.55,3.36,85.97,17.34,38.16,1
14-10-2025 06:00,21.5,3.49,85.84,17.52,38.37,1
14-10-2025 06:05,21.27,3.44,83.4,17.21,37.62,1
14-10-2025 06:10,21.15,3.48,84.41,17.13,37.59,1
14-10-2025 06:15,21,3.27,86.31,17.31,37.68,1
14-10-2025 06:20,22.07,3.43,83.4,17.29,37.51,1
14-10-2025 06:25,21.52,3.36,86.08,17.25,37.91,1
14-10-2025 06:30,21.18,3.5,86.91,17.44,37.68,1
14-10-2025 06:35,20.78,3.28,83.95,17.53,37,1
14-10-2025 06:40,21.21,3.53,84.75,17.33,37.26,1
14-10-2025 06:45,21.61,3.29,84.6,17.57,38.17,1
14-10-2025 06:50,21.46,3.35,83.76,17.21,37.27,1
14-10-2025 06:55,20.98,3.36,85.27,17.25,37.8,1
14-10-2025 07:00,20.85,3.32,84.4,17.33,37.95,1
14-10-2025 07:05,21.19,3.38,83.75,17.38,37.45,1
14-10-2025 07:10,20.81,3.5,86.37,17.94,38.49,1
14-10-2025 07:15,21.34,3.34,84.36,17.12,37.31,1
14-10-2025 07:20,20.78,3.51,86.84,17.57,37.64,1
14-10-2025 07:25,21.33,3.46,86.58,17.78,38.65,1
14-10-2025 07:30,20.79,3.5,83.92,17.6,37.83,1
14-10-2025 07:35,21.89,3.44,84.06,17.77,38.64,1
14-10-2025 07:40,21.29,3.35,86.64,17.31,37.69,1
14-10-2025 07:45,21.62,3.54,85.33,17.26,38.11,1
14-10-2025 07:50,21.64,3.41,86.03,17.25,37.95,1
14-10-2025 07:55,22.01,3.53,86.95,17.5,37.99,1
14-10-2025 08:00,21.99,3.33,85.11,17.47,37.49,1
14-10-2025 08:05,21.12,3.3,86.78,17.25,37.23,1
14-10-2025 08:10,21.83,3.46,85.01,17.22,37.61,1
14-10-2025 08:15,21.49,3.46,84.45,17.55,37.54,1
14-10-2025 08:20,21.51,3.39,85.71,17.16,37.92,1
14-10-2025 08:25,21.1,3.41,85.98,17.01,36.55,1
14-10-2025 08:30,21,3.41,85.32,17.4,37.79,1
14-10-2025 08:35,21.47,3.46,87.11,17.54,38.07,1
14-10-2025 08:40,21.03,3.35,85.43,17.26,37.95,1
14-10-2025 08:45,21.6,3.55,84.49,17.17,37.01,1
14-10-2025 08:50,20.46,3.58,84.41,16.77,36.34,1
14-10-2025 08:55,21.17,3.46,84.65,17.21,36.91,1
14-10-2025 09:00,21.02,3.38,85.84,17.22,37.44,1
14-10-2025 09:05,21.98,3.51,85.2,16.96,37.17,1
14-10-2025 09:10,21.07,3.35,83.52,17.09,35.83,1
14-10-2025 09:15,21.43,3.31,86.85,17.02,36.61,1
14-10-2025 09:20,20.38,3.43,85.25,17.34,36.73,1
14-10-2025 09:25,20.32,3.44,81.79,16.76,35.63,1
14-10-2025 09:30,20.36,3.31,85.79,17.15,35.84,1
14-10-2025 09:35,20.58,3.39,83.2,17.35,36.11,1
14-10-2025 09:40,21.08,3.55,83.6,16.89,36.17,1
14-10-2025 09:45,21.15,3.35,82.53,17.01,35.54,1
14-10-2025 09:50,20.7,3.47,83.59,17.39,35.81,1
14-10-2025 09:55,21.35,3.37,83.98,16.93,36.28,1
14-10-2025 10:00,20.1,3.29,82.98,16.91,35.22,1
14-10-2025 10:05,20.36,3.41,84.78,16.88,35.66,1
14-10-2025 10:10,20.67,3.49,81.82,16.9,34.81,1
14-10-2025 10:15,19.84,3.28,81.85,16.79,34.83,1
14-10-2025 10:20,21,3.1,82.18,16.58,35.29,1
14-10-2025 10:25,21.4,3.39,83.1,16.75,35.1,1
14-10-2025 10:30,20.15,3.28,82,16.37,34.31,1
14-10-2025 10:35,19.92,3.26,84.83,16.57,34.93,1
14-10-2025 10:40,19.5,3.46,82.57,16.67,34.41,1
14-10-2025 10:45,19.81,3.4,82.35,17.09,34.88,1
14-10-2025 10:50,20.2,3.3,81.05,16.53,34.4,1
14-10-2025 10:55,19.92,3.45,80.63,16.79,34.47,1
14-10-2025 11:00,20.54,3.39,80.71,16.53,34,1
14-10-2025 11:05,19.74,3.17,83.67,16.65,33.71,1
14-10-2025 11:10,20.08,3.19,80.84,16.55,33.85,1
14-10-2025 11:15,20.61,3.35,80.46,16.46,32.99,1
14-10-2025 11:20,20.08,3.35,79.86,16.55,33.32,1
14-10-2025 11:25,20.18,3.35,81.15,16.46,33.56,1
14-10-2025 11:30,20.02,3.38,79.9,16.29,32.74,1
14-10-2025 11:35,19.69,3.44,81.27,16.17,33.46,1
14-10-2025 11:40,20.03,3.33,80.07,16.21,32.97,1
14-10-2025 11:45,20,3.24,79.15,16.25,33.13,1
14-10-2025 11:50,20.45,3.19,79.11,16.44,32.85,1
14-10-2025 11:55,19.35,3.19,78.92,16.19,32.02,1
14-10-2025 12:00,20.26,3.13,78.76,16.28,32.32,1
14-10-2025 12:05,20.03,3.28,79.93,16.43,33.35,1
14-10-2025 12:10,19.72,3.5,79.4,16.12,32.4,1
14-10-2025 12:15,18.86,3.02,78.25,15.37,30.41,1
14-10-2025 12:20,18.16,3.25,77.69,15.7,31.57,1
14-10-2025 12:25,19.47,3.41,79.16,15.99,32.02,1
14-10-2025 12:30,18.52,3.14,79.44,16.17,31.02,1
14-10-2025 12:35,19.14,3.29,78,15.7,31.36,1
14-10-2025 12:40,18.98,3.14,75.41,15.65,30.43,1
14-10-2025 12:45,19.73,2.99,77.02,15.84,31.49,1
14-10-2025 12:50,19.41,3.09,77.85,15.88,31.74,1
14-10-2025 12:55,20,3.29,78.61,16.04,32.06,1
14-10-2025 13:00,19.2,3.18,78.87,15.61,30.33,1
14-10-2025 13:05,18.97,3.3,75.16,15.65,29.8,1
14-10-2025 13:10,19.25,3.2,74.62,15.47,30.11,1
14-10-2025 13:15,18.77,3.07,77.58,15.49,30.22,1
14-10-2025 13:20,19.26,3.41,78.84,15.96,30.87,1
14-10-2025 13:25,19.4,3.16,78.17,15.71,30.88,1
14-10-2025 13:30,18.22,3.28,74.45,15.42,28.93,1
14-10-2025 13:35,18.16,3.09,73.62,15.11,28.24,1
14-10-2025 13:40,18.39,3.43,77.35,15.48,30.16,1
14-10-2025 13:45,17.56,3,76,14.64,28.1,1
14-10-2025 13:50,17.74,3.07,74.91,15.56,29.34,1
14-10-2025 13:55,18.02,3.12,74.38,15.26,29.04,1
14-10-2025 14:00,18.58,3.09,75.86,15.42,29.18,1
14-10-2025 14:05,18.99,3.19,76.58,15.44,30.04,1
14-10-2025 14:10,18.13,3.06,73.95,14.96,28.58,1
14-10-2025 14:15,18.28,3.28,75,15.54,28.63,1
14-10-2025 14:20,17.71,3.11,74.37,15.04,28.56,1
14-10-2025 14:25,18.9,3.07,73.56,15.15,28.37,1
14-10-2025 14:30,18.02,3.05,72.15,14.89,27.25,1
14-10-2025 14:35,17.63,3.02,73.89,14.72,27.57,1
14-10-2025 14:40,17.39,3.13,74.44,14.77,27.19,1
14-10-2025 14:45,18.76,2.96,74.87,15.25,28.74,1
14-10-2025 14:50,17.94,3.1,74.09,14.91,27.29,1
14-10-2025 14:55,18.13,3.07,74.72,15.03,27.43,1
14-10-2025 15:00,17.7,3.01,73.88,14.7,27.77,1
14-10-2025 15:05,18,2.98,73.77,14.88,27.19,1
14-10-2025 15:10,17.54,3.23,71.5,14.94,26.76,1
14-10-2025 15:15,18.54,3.11,72.91,14.8,27.58,1
14-10-2025 15:20,19.13,3.23,74.26,14.99,27.9,1
14-10-2025 15:25,17.48,3.21,73.16,14.61,26.45,1
14-10-2025 15:30,16.99,3.04,72.36,14.41,25.98,1
14-10-2025 15:35,17.78,2.99,73.45,14.68,26.85,1
14-10-2025 15:40,18.26,3.28,73.69,14.6,26.59,1
14-10-2025 15:45,17.4,3.25,72.84,14.61,26.54,1
14-10-2025 15:50,18.37,2.99,74.28,14.49,26.69,1
14-10-2025 15:55,17.73,3.03,70.47,14.71,26.05,1
14-10-2025 16:00,17.76,2.83,72.71,14.73,26.33,1
14-10-2025 16:05,17.69,3.05,73.85,14.29,25.85,1
14-10-2025 16:10,17.44,3.11,72.42,14.49,25.6,1
14-10-2025 16:15,17.77,3.33,71.52,14.44,26.05,1
14-10-2025 16:20,17.27,3.11,70.87,14.17,24.57,1
14-10-2025 16:25,17.27,3.14,71.98,14.64,26.19,1
14-10-2025 16:30,17.61,3.1,69.86,14.45,25.58,1
14-10-2025 16:35,17.88,3.16,72.87,14.55,26.67,1
14-10-2025 16:40,17.52,2.9,70.88,14.47,25.55,1
14-10-2025 16:45,18.21,3.21,71.58,14.68,25.52,1
14-10-2025 16:50,17.51,3.06,71.14,14.23,25.59,1
14-10-2025 16:55,17.13,2.83,71.61,14.62,25.61,1
14-10-2025 17:00,16.6,2.99,71.59,14.48,25.46,1
14-10-2025 17:05,17.46,2.94,72.77,14.38,25.46,1
14-10-2025 17:10,17.99,3.17,72.56,14.42,25.94,1
14-10-2025 17:15,16.82,3.19,71.51,14.24,24.9,1
14-10-2025 17:20,18.42,3.09,72.56,14.45,25.63,1
14-10-2025 17:25,17.23,3.07,71.39,14.23,24.89,1
14-10-2025 17:30,17.69,3.2,73.98,14.63,25.94,1
14-10-2025 17:35,17.95,2.99,73.73,14.71,25.92,1
14-10-2025 17:40,16.48,3.27,69.25,14.6,24.31,1
14-10-2025 17:45,17.84,3.01,72.2,14.26,24.92,1
14-10-2025 17:50,18.11,3.02,71.41,14.42,25.29,1
14-10-2025 17:55,17.35,2.99,70.91,13.84,25.55,1
14-10-2025 18:00,16.67,3.04,71.49,13.76,24.31,1
14-10-2025 18:05,17.99,3.06,71.79,14.47,25.79,1
14-10-2025 18:10,16.77,3.04,69.58,14.26,25.1,1
14-10-2025 18:15,17.01,3.16,70.32,14.44,25.38,1
14-10-2025 18:20,17.05,2.88,71.54,14.21,25.15,1
14-10-2025 18:25,17.35,3,70.32,14.11,25.32,1
14-10-2025 18:30,17.26,3.06,70.54,14.03,24.87,1
14-10-2025 18:35,17.11,3.01,69.27,13.99,24.26,1
14-10-2025 18:40,17.58,2.98,71.43,14.2,25.35,1
14-10-2025 18:45,17.34,3.21,72.39,14.29,25.04,1
14-10-2025 18:50,18.02,2.83,70.99,14.3,25.24,1
14-10-2025 18:55,17.61,3.11,74.81,14.15,25.33,1
14-10-2025 19:00,17.16,3.02,73.17,14.32,25.62,1
14-10-2025 19:05,17.15,3.36,70.98,14.3,25.1,1
14-10-2025 19:10,17.61,3.09,70.61,14.43,24.96,1
14-10-2025 19:15,17.93,3.01,71.76,14.52,25.56,1
14-10-2025 19:20,17.14,3,71.11,14.05,25.04,1
14-10-2025 19:25,17.32,2.93,71.01,14.26,24.91,1
14-10-2025 19:30,16.75,2.97,69.46,14.18,24.93,1
14-10-2025 19:35,17.57,3.03,71.06,14.13,24.7,1
14-10-2025 19:40,17.28,2.94,71.22,14.49,25.32,1
14-10-2025 19:45,17.74,3.1,70.32,14.34,25.71,1
14-10-2025 19:50,17.64,2.95,71.55,14.43,25.97,1
14-10-2025 19:55,17.07,3.03,70.66,14.46,25.7,1
14-10-2025 20:00,17.47,2.94,70.72,14.72,25.35,1
14-10-2025 20:05,17.44,3.02,71.92,14.45,25.8,1
14-10-2025 20:10,17.93,3.02,72.29,14.29,25.64,1
14-10-2025 20:15,18.03,3.37,72.32,14.72,26.26,1
14-10-2025 20:20,17.55,3.18,70.37,14.78,26.05,1
14-10-2025 20:25,17.13,3.09,72.38,14.34,25.42,1
14-10-2025 20:30,18.02,2.98,71.76,14.53,25.67,1
14-10-2025 20:35,17.69,3,72.31,14.48,25.29,1
14-10-2025 20:40,17.72,3.16,71.35,14.69,26.66,1
14-10-2025 20:45,17.87,3.07,71.8,14.59,26.23,1
14-10-2025 20:50,17.15,3.17,72.33,13.94,25.32,1
14-10-2025 20:55,18.27,3.06,72.91,14.95,26.43,1
14-10-2025 21:00,17.34,3.01,72.44,14.71,27.1,1
14-10-2025 21:05,18.11,3.03,73.2,14.44,27.25,1
14-10-2025 21:10,17.43,3.23,72.02,14.62,25.78,1
14-10-2025 21:15,17.53,3.22,73.45,14.81,27.33,1
14-10-2025 21:20,18.27,2.97,73.31,14.67,27.09,1
14-10-2025 21:25,18.4,3.19,72.82,14.84,27.37,1
14-10-2025 21:30,18.32,3.2,71.97,14.75,26.64,1
14-10-2025 21:35,17.58,3,73.2,15.05,26.95,1
14-10-2025 21:40,18.33,3.08,73.5,14.52,27.09,1
14-10-2025 21:45,18.67,3.19,75.02,15.17,27.98,1
14-10-2025 21:50,17.06,3.32,72.53,15.12,27.77,1
14-10-2025 21:55,17.84,3.1,76.71,15.39,28.49,1
14-10-2025 22:00,17.53,3.27,73.21,14.8,26.21,1
14-10-2025 22:05,17.81,3.06,73.34,14.93,27.8,1
14-10-2025 22:10,18.02,2.97,71.83,14.84,27.57,1
14-10-2025 22:15,17.26,3.18,73.23,14.88,27.36,1
14-10-2025 22:20,18.16,3.2,74.65,14.78,27.73,1
14-10-2025 22:25,18.79,3.23,75.47,15.09,28.22,1
14-10-2025 22:30,17.7,3.11,74.28,14.97,28,1
14-10-2025 22:35,18.73,3.11,73.28,14.82,28.1,1
14-10-2025 22:40,18.52,3,75.6,14.71,28.83,1
14-10-2025 22:45,18.78,3.06,76.07,15.37,28.58,1
14-10-2025 22:50,18.1,3.08,76.03,15.13,28.35,1
14-10-2025 22:55,18.39,3.19,73.81,15.07,28.56,1
14-10-2025 23:00,18.57,3.19,75.42,15.4,28.91,1
14-10-2025 23:05,19.6,3.16,75.46,15.08,28.43,1
14-10-2025 23:10,18.55,3.22,74.47,15.08,28.61,1
14-10-2025 23:15,19.28,3.22,76.91,15.09,28.93,1
14-10-2025 23:20,18.72,3.16,75.54,15.18,29.47,1
14-10-2025 23:25,17.96,3.19,76.72,15.37,29.36,1
14-10-2025 23:30,19.09,3.28,77.04,15.84,30.84,1
14-10-2025 23:35,18.38,3.14,77.44,15.58,30.85,1
14-10-2025 23:40,18.52,3.23,75.74,15.31,29.48,1
14-10-2025 23:45,18.63,3.3,76.6,15.18,30.01,1
14-10-2025 23:50,18.96,3.27,77.75,15.47,29.65,1
14-10-2025 23:55,19.02,3.07,77.42,15.52,30.64,1
15-10-2025 00:00,18.74,3.04,78.36,15.93,30.63,1
15-10-2025 00:05,19.56,3.34,79.57,15.9,31.05,1
15-10-2025 00:10,19.71,3.13,78.93,15.69,30.88,1
15-10-2025 00:15,18.97,3.13,76.41,15.78,30.54,1
15-10-2025 00:20,19.46,3.21,79.95,15.93,32.11,1
15-10-2025 00:25,18.58,3.21,76.18,15.71,30.78,1
15-10-2025 00:30,19.36,3.3,79.23,15.59,31.58,1
15-10-2025 00:35,19.58,3.3,77.25,15.63,31.36,1
15-10-2025 00:40,19.58,3.27,81.28,16.03,32.02,1
15-10-2025 00:45,19,3.17,77.7,16.07,31.71,1
15-10-2025 00:50,19.24,3.23,79.27,16.28,32.02,1
15-10-2025 00:55,19.85,3.27,79.17,16.11,32.32,1
15-10-2025 01:00,19.27,3.23,79.9,16.16,32.85,1
15-10-2025 01:05,19.87,3.25,80.03,16.2,32.77,1
15-10-2025 01:10,19.73,3.33,80.38,15.85,33.01,1
15-10-2025 01:15,20.24,3.17,78.23,16.14,32.87,1
15-10-2025 01:20,20.02,3.32,82.11,16.74,33.1,1
15-10-2025 01:25,19.53,3.18,80.12,16.34,32.19,1
15-10-2025 01:30,19.61,3.31,80.45,16.71,33.42,1
15-10-2025 01:35,20.51,3.49,80.79,16.53,34.4,1
15-10-2025 01:40,20.2,3.29,81.19,16.07,33.94,1
15-10-2025 01:45,20.06,3.4,82.21,16.48,34,1
15-10-2025 01:50,19.21,3.24,79.64,16.04,32.89,1
15-10-2025 01:55,19.8,3.32,82.33,16.55,35.32,1
15-10-2025 02:00,19.74,3.31,81.71,16.64,34.34,1
15-10-2025 02:05,19.6,3.28,82.88,16.69,34.42,1
15-10-2025 02:10,19.96,3.21,80.79,16.76,33.96,1
15-10-2025 02:15,19.86,3.29,83.08,16.62,34.4,1
15-10-2025 02:20,20.23,3.36,82.34,16.34,34.62,1
15-10-2025 02:25,19.58,3.45,80.41,16.62,33.88,1
15-10-2025 02:30,20.42,3.3,81.96,16.67,34.84,1
15-10-2025 02:35,19.78,3.31,84.1,16.36,35,1
15-10-2025 02:40,21.84,3.29,83.94,17.04,35.7,1
15-10-2025 02:45,20.47,3.39,82.65,16.85,35.42,1
15-10-2025 02:50,20.65,3.35,80.61,16.6,33.85,1
15-10-2025 02:55,20.34,3.32,83.67,16.82,35.54,1
15-10-2025 03:00,21.21,3.41,84.06,17.11,35.42,1
15-10-2025 03:05,21.09,3.11,82.75,17.15,35.66,1
15-10-2025 03:10,20.71,3.13,82.46,17.15,35.69,1
15-10-2025 03:15,20.85,3.46,82.27,16.98,35.88,1
15-10-2025 03:20,20.56,3.45,85.83,17.03,36.74,1
15-10-2025 03:25,20.62,3.45,82.98,16.78,35.76,1
15-10-2025 03:30,20.58,3.43,85.3,17.11,36.64,1
15-10-2025 03:35,20.65,3.38,83.79,17.01,36.09,1
15-10-2025 03:40,20.91,3.42,83.21,16.85,35.95,1
15-10-2025 03:45,20.92,3.49,86.06,16.83,36.2,1
15-10-2025 03:50,20.57,3.3,83.5,17.21,35.9,1
15-10-2025 03:55,20.75,3.46,85.04,17.19,37.09,1
15-10-2025 04:00,20.32,3.23,82.27,17.1,36.15,1
15-10-2025 04:05,20.57,3.38,81.94,17.11,35.64,1
15-10-2025 04:10,21.45,3.58,82.66,17.31,36.91,1
15-10-2025 04:15,21.7,3.47,86.67,17.31,37.7,1
15-10-2025 04:20,21.04,3.34,85.13,17.02,36.83,1
15-10-2025 04:25,21.46,3.37,84.63,17.12,37.61,1
15-10-2025 04:30,20.72,3.4,84.11,17.37,37.26,1
15-10-2025 04:35,20.64,3.5,84.93,17.33,37.51,1
15-10-2025 04:40,21.49,3.23,85.81,17.3,37.63,1
15-10-2025 04:45,21.3,3.36,83.42,17.16,36.41,1
15-10-2025 04:50,20.67,3.55,84.02,17.57,37.95,1
15-10-2025 04:55,21.41,3.49,86.59,17.55,37.74,1
15-10-2025 05:00,21.87,3.44,87.41,17.4,37.55,1
15-10-2025 05:05,21.5,3.44,85.18,17.39,37.83,1
15-10-2025 05:10,21.68,3.44,85.99,17.48,37.74,1
15-10-2025 05:15,21.5,3.58,87.53,17.81,38.78,1
15-10-2025 05:20,21.58,3.4,83.32,17.41,37.74,1
15-10-2025 05:25,20.18,3.25,83.7,17.36,37.36,1
15-10-2025 05:30,20.67,3.56,84.65,17.8,38.67,1
15-10-2025 05:35,21.32,3.38,85.09,17.65,37.95,1
15-10-2025 05:40,21.23,3.59,85.63,17.65,38.42,1
15-10-2025 05:45,21.45,3.49,84.22,17,37.46,1
15-10-2025 05:50,22.02,3.56,87.24,17.59,38.74,1
15-10-2025 05:55,20.41,3.22,85.23,17.52,36.88,1
15-10-2025 06:00,21.18,3.41,84.27,17.53,37.72,1
15-10-2025 06:05,21.2,3.68,85.49,17.48,38.45,1
15-10-2025 06:10,20.57,3.38,85.23,17.52,38.36,1
15-10-2025 06:15,21.9,3.48,85.61,17.75,38.17,1
15-10-2025 06:20,20.93,3.36,83.59,17.45,37.55,1
15-10-2025 06:25,21.32,3.53,86.96,18.03,38.08,1
15-10-2025 06:30,21.49,3.25,83.88,17.35,38.03,1
15-10-2025 06:35,21.98,3.36,84.17,17.04,37.49,1
15-10-2025 06:40,21.66,3.44,85.08,17.53,38.28,1
15-10-2025 06:45,21.11,3.65,85.37,17.6,38.83,1
15-10-2025 06:50,21.19,3.46,85.6,17.78,38.31,1
15-10-2025 06:55,21.17,3.5,85.44,17.34,37.34,1
15-10-2025 07:00,22,3.38,84.53,17.18,37.57,1
15-10-2025 07:05,21.29,3.45,83.65,17.47,37.7,1
15-10-2025 07:10,21.05,3.37,84.66,17.58,37.43,1
15-10-2025 07:15,21.57,3.33,86.47,17.87,38.3,1
15-10-2025 07:20,21.05,3.34,84.52,17.17,37.74,1
15-10-2025 07:25,21.64,3.52,85.62,17.71,38.48,1
15-10-2025 07:30,20.99,3.51,86.73,17.35,37.52,1
15-10-2025 07:35,21.65,3.3,86.45,17.42,37.51,1
15-10-2025 07:40,20.94,3.26,84.63,17.25,37.54,1
15-10-2025 07:45,20.56,3.45,84.39,17.28,37.78,1
15-10-2025 07:50,20.91,3.49,82.16,17,36.95,1
15-10-2025 07:55,22.12,3.3,86.31,17.14,37.4,1
15-10-2025 08:00,21.21,3.46,83.8,17.72,38.04,1
15-10-2025 08:05,21.97,3.42,85.89,17.95,38.76,1
15-10-2025 08:10,20.57,3.41,85.28,17.5,37.9,1
15-10-2025 08:15,20.64,3.36,85.56,17.06,36.67,1
15-10-2025 08:20,20.96,3.31,84.28,17.36,37.04,1
15-10-2025 08:25,20.93,3.35,85.31,17.42,37.69,1
15-10-2025 08:30,20.85,3.43,85.87,17.55,36.94,1
15-10-2025 08:35,21,3.49,84.19,17.36,36.96,1
15-10-2025 08:40,21.49,3.44,84.99,17.22,37.23,1
15-10-2025 08:45,21.33,3.42,85.34,17.48,37.28,1
15-10-2025 08:50,20.23,3.17,85.15,17.4,36.81,1
15-10-2025 08:55,20.3,3.49,83.75,17.14,36.28,1
15-10-2025 09:00,20.9,3.23,82.54,16.71,36.26,1
15-10-2025 09:05,21.46,3.45,84.5,17.31,37.11,1
15-10-2025 09:10,20.71,3.49,84.49,17.36,36.93,1
15-10-2025 09:15,21.05,3.32,83.92,17.32,36.69,1
15-10-2025 09:20,20.87,3.25,82.36,17.22,35.87,1
15-10-2025 09:25,20.46,3.31,81.08,16.68,35.69,1
15-10-2025 09:30,20.77,3.58,83.36,17.27,35.54,1
15-10-2025 09:35,21.11,3.4,84.86,17.28,36.28,1
15-10-2025 09:40,20.85,3.35,84.36,17.21,36.58,1
15-10-2025 09:45,21.05,3.25,85.48,17.21,36.55,1
15-10-2025 09:50,20.54,3.44,85.65,16.88,36.05,1
15-10-2025 09:55,20.14,3.33,85.1,16.69,35.3,1
15-10-2025 10:00,20.82,3.24,82.5,16.73,35,1
15-10-2025 10:05,20.44,3.23,82.39,17.07,35.18,1
15-10-2025 10:10,20.29,3.3,82.8,16.69,34.6,1
15-10-2025 10:15,19.72,3.34,81.62,16.42,34.59,1
15-10-2025 10:20,19.51,3.29,80.65,16.88,34.86,1
15-10-2025 10:25,19.79,3.17,81.39,16.57,34.58,1
15-10-2025 10:30,19,3.45,80.95,16.79,34.16,1
15-10-2025 10:35,20.21,3.29,82.03,16.72,35.04,1
15-10-2025 10:40,20.34,3.29,83.1,16.58,34.66,1
15-10-2025 10:45,20.06,3.35,81.35,16.46,34.5,1
15-10-2025 10:50,20.27,3.56,81.47,16.59,34.31,1
15-10-2025 10:55,19.84,3.43,80.76,16.76,34.39,1
15-10-2025 11:00,20.1,3.38,80.4,16.11,33.1,1
15-10-2025 11:05,20.21,3.44,81.23,16.35,33.91,1
15-10-2025 11:10,19.94,3.35,79.68,16.79,34.32,1
15-10-2025 11:15,20.26,3.43,82.14,16.54,34.95,1
15-10-2025 11:20,20.53,3.32,80.58,16.51,34.03,1
15-10-2025 11:25,19.12,3.25,77.15,15.73,31.93,1
15-10-2025 11:30,20.22,3.17,79.12,15.96,32.68,1
15-10-2025 11:35,19.74,3.32,80.73,15.93,33.01,1
15-10-2025 11:40,19.32,3.44,79.9,16.09,32.83,1
15-10-2025 11:45,19.71,3.2,80.38,16.25,33.09,1
15-10-2025 11:50,19.72,3.13,79.9,15.73,31.82,1
15-10-2025 11:55,19.39,3.44,78.66,16.14,32.85,1
15-10-2025 12:00,19.68,3.24,80.11,15.96,31.98,1
15-10-2025 12:05,19.37,3.31,79.32,16.24,32.74,1
15-10-2025 12:10,19.19,3.31,80.39,16.2,32.4,1
15-10-2025 12:15,20.26,3.1,78.45,16.28,32.39,1
15-10-2025 12:20,20.23,3.32,78.85,15.97,31.85,1
15-10-2025 12:25,19.04,3.22,79.57,15.94,31.22,1
15-10-2025 12:30,19.67,3.2,79.27,15.87,31.87,1
15-10-2025 12:35,18.49,3.24,75.14,15.59,30.17,1
15-10-2025 12:40,18.92,3.22,77.12,15.72,31.06,1
15-10-2025 12:45,19.49,3.28,78.43,15.47,30.97,1
15-10-2025 12:50,18.62,3.3,79.1,15.94,31,1
15-10-2025 12:55,19.11,3.38,76.2,15.47,30.16,1
15-10-2025 13:00,19.34,3.3,79.26,16.2,31.45,1
15-10-2025 13:05,18.64,3.17,77.55,15.56,30.05,1
15-10-2025 13:10,18.88,3.14,77.76,15.45,29.68,1
15-10-2025 13:15,19.49,3.12,75.66,16,30.4,1
15-10-2025 13:20,18.35,3.33,75.28,15.42,30.11,1
15-10-2025 13:25,19.13,3.22,77.99,15.67,30.4,1
15-10-2025 13:30,18.51,3.14,76.47,15.47,29.92,1
15-10-2025 13:35,18.88,3.27,75.49,15.13,29.08,1
15-10-2025 13:40,19.18,3.22,75.9,15.38,29.43,1
15-10-2025 13:45,18.42,3.02,76.37,14.97,28.47,1
15-10-2025 13:50,18.63,3.12,78.11,15.43,30.17,1
15-10-2025 13:55,18.21,3.15,75.99,15.36,29.41,1
15-10-2025 14:00,19.35,3.26,75.42,15.41,29.47,1
15-10-2025 14:05,18.02,3.14,75.71,15.17,29.18,1
15-10-2025 14:10,18.8,3.17,76.01,14.87,29.18,1
15-10-2025 14:15,17.9,3.32,76.51,15.21,28.11,1
15-10-2025 14:20,18.9,2.93,75.14,15.15,28.21,1
15-10-2025 14:25,18.93,3.21,76.39,15.3,28.72,1
15-10-2025 14:30,18.33,3.21,72.88,14.92,28.36,1
15-10-2025 14:35,18.32,3.11,73.84,14.86,27.54,1
15-10-2025 14:40,17.47,2.96,75.35,14.96,27.49,1
15-10-2025 14:45,18.53,3.15,73.62,14.85,27.61,1
15-10-2025 14:50,17.94,3.15,76.01,14.96,28.21,1
15-10-2025 14:55,18.44,3.16,74.34,15.03,27.75,1
15-10-2025 15:00,18.22,3.43,74.32,14.63,27.83,1
15-10-2025 15:05,18.25,3.11,75.8,14.72,28.1,1
15-10-2025 15:10,19.33,2.95,74.76,14.96,27.88,1
15-10-2025 15:15,17.81,2.89,73.98,14.94,26.75,1
15-10-2025 15:20,17.7,3.02,72.45,14.83,26.77,1
15-10-2025 15:25,16.71,3.15,74.62,14.76,27.05,1
15-10-2025 15:30,18.22,3.02,72.12,14.38,26.15,1
15-10-2025 15:35,18.32,3.13,73.45,14.43,26.89,1
15-10-2025 15:40,17.91,3.08,72.15,14.84,26.66,1
15-10-2025 15:45,18.21,3.18,75.2,14.59,26.87,1
